,bioguide_id,birthday,chamber,contact_form,crp_id,district,facebook_id,fax,fec_ids,first_name,gender,govtrack_id,icpsr_id,in_office,last_name,leadership_role,lis_id,middle_name,name_suffix,nickname,oc_email,ocd_id,office,other_names,party,phone,senate_class,state,state_name,state_rank,term_end,term_start,thomas_id,title,twitter_id,votesmart_id,website,youtube_id
72,R000600,1947-12-29,house,None,N00007635,0,aumuaamata,202-225-8757,[u'H4AS00036'],Aumua,F,412664,,True,Amata,None,,None,None,None,Rep.Radewagen@opencongress.org,ocd-division/country:us/territory:as,1339 Longworth House Office Building,,R,202-225-8577,,AS,American Samoa,,2019-01-03,2017-01-03,02222,Del,RepAmata,,https://radewagen.house.gov,None
73,J000297,1960-09-12,house,None,N00035531,3,RepEvanJenkins,202-225-9061,[u'H4WV03070'],Evan,M,412663,,True,Jenkins,None,,None,None,None,Rep.Evanjenkins@opencongress.org,ocd-division/country:us/state:wv/cd:3,1609 Longworth House Office Building,,R,202-225-3452,,WV,West Virginia,,2019-01-03,2017-01-03,02278,Rep,RepEvanJenkins,8297,https://evanjenkins.house.gov,None
74,M001195,1971-06-05,house,None,N00033814,2,CongressmanAlexMooney,202-225-7856,[u'H4WV02080'],Alex,M,412662,,True,Mooney,None,,None,None,None,Rep.Mooney@opencongress.org,ocd-division/country:us/state:wv/cd:2,1232 Longworth House Office Building,,R,202-225-2711,,WV,West Virginia,,2019-01-03,2017-01-03,02277,Rep,RepAlexMooney,,https://mooney.house.gov,None
75,G000576,1955-07-03,house,None,N00036409,6,RepGrothman,202-225-2356,[u'H4WI06048'],Glenn,M,412661,,True,Grothman,None,,None,None,None,Rep.Grothman@opencongress.org,ocd-division/country:us/state:wi/cd:6,1217 Longworth House Office Building,,R,202-225-2476,,WI,Wisconsin,,2019-01-03,2017-01-03,02276,Rep,RepGrothman,3493,http://grothman.house.gov,None
76,N000189,1955-07-10,house,None,N00036403,4,RepNewhouse,202-225-3251,[u'H4WA04104'],Dan,M,412660,,True,Newhouse,None,,None,None,None,Rep.Newhouse@opencongress.org,ocd-division/country:us/state:wa/cd:4,1318 Longworth House Office Building,,R,202-225-5816,,WA,Washington,,2019-01-03,2017-01-03,02275,Rep,RepNewhouse,51522,https://newhouse.house.gov,None
77,P000610,1964-05-13,house,None,N00035000,0,repstaceyplaskett,202-225-5517,[u'H2VI00082'],Stacey,F,412659,,True,Plaskett,None,,None,None,None,Rep.Plaskett@opencongress.org,ocd-division/country:us/territory:vi,331 Cannon House Office Building,,D,202-225-1790,,VI,US Virgin Islands,,2019-01-03,2017-01-03,02274,Del,staceyplaskett,,https://plaskett.house.gov,None
78,C001105,1959-06-30,house,None,N00036023,10,RepBarbaraComstock,202-225-0437,[u'H4VA10089'],Barbara,F,412658,,True,Comstock,None,,None,None,None,Rep.Comstock@opencongress.org,ocd-division/country:us/state:va/cd:10,229 Cannon House Office Building,,R,202-225-5136,,VA,Virginia,,2019-01-03,2017-01-03,02273,Rep,RepComstock,112252,https://comstock.house.gov,None
79,B001292,1950-06-20,house,None,N00036018,8,repdonbeyer,202-225-0017,[u'H4VA08224'],Donald,M,412657,,True,Beyer,None,,None,None,None,Rep.Beyer@opencongress.org,ocd-division/country:us/state:va/cd:8,1119 Longworth House Office Building,,D,202-225-4376,,VA,Virginia,,2019-01-03,2017-01-03,02272,Rep,repdonbeyer,1707,http://beyer.house.gov,None
80,L000584,1975-12-06,house,None,N00033842,4,repmialove,202-225-5638,[u'H2UT04023'],Mia,F,412656,,True,Love,None,,None,None,None,Rep.Love@opencongress.org,ocd-division/country:us/state:ut/cd:4,217 Cannon House Office Building,,R,202-225-3011,,UT,Utah,,2019-01-03,2017-01-03,02271,Rep,repmialove,135957,https://love.house.gov,None
81,B001291,1948-03-23,house,None,N00005736,36,RepBrianBabin,202-226-0396,[u'H6TX02079'],Brian,M,412655,,True,Babin,None,,None,None,None,Rep.Babin@opencongress.org,ocd-division/country:us/state:tx/cd:36,316 Cannon House Office Building,,R,202-225-1555,,TX,Texas,,2019-01-03,2017-01-03,02270,Rep,RepBrianBabin,360,http://babin.house.gov,None
82,H001073,1977-08-19,house,None,N00031417,23,HurdOnTheHill,None,[u'H0TX23086'],Will,M,412654,,True,Hurd,None,,None,None,None,Rep.Hurd@opencongress.org,ocd-division/country:us/state:tx/cd:23,317 Cannon House Office Building,,R,202-225-4511,,TX,Texas,,2019-01-03,2017-01-03,02269,Rep,hurdonthehill,116911,https://hurd.house.gov,None
83,R000601,1965-10-20,house,None,N00035972,4,RepRatcliffe,202-225-3332,[u'H4TX04153'],John,M,412653,,True,Ratcliffe,None,,None,None,None,Rep.Ratcliffe@opencongress.org,ocd-division/country:us/state:tx/cd:4,325 Cannon House Office Building,,R,202-225-6673,,TX,Texas,,2019-01-03,2017-01-03,02268,Rep,RepRatcliffe,147381,https://ratcliffe.house.gov,None
84,B001296,1977-02-06,house,None,N00035307,13,CongressmanBoyle,202-226-0611,[u'H4PA13199'],Brendan,M,412652,,True,Boyle,None,,None,None,None,Rep.Boyle@opencongress.org,ocd-division/country:us/state:pa/cd:13,1133 Longworth House Office Building,,D,202-225-6111,,PA,Pennsylvania,,2019-01-03,2017-01-03,02267,Rep,CongBoyle,47357,https://boyle.house.gov,None
85,C001106,1976-09-07,house,None,N00031064,6,CongressmanRyanCostello,202-225-8440,[u'H0PA06076'],Ryan,M,412651,,True,Costello,None,,None,None,None,Rep.Costello@opencongress.org,ocd-division/country:us/state:pa/cd:6,326 Cannon House Office Building,,R,202-225-4315,,PA,Pennsylvania,,2019-01-03,2017-01-03,02266,Rep,RepRyanCostello,133557,https://costello.house.gov,None
86,R000604,1963-05-25,house,None,N00036175,5,reprussell,202-226-1463,[u'H4OK05132'],Steve,M,412650,,True,Russell,None,,None,None,None,Rep.Russell@opencongress.org,ocd-division/country:us/state:ok/cd:5,128 Cannon House Office Building,,R,202-225-2132,,OK,Oklahoma,,2019-01-03,2017-01-03,02265,Rep,RepRussell,,https://russell.house.gov,None
87,K000386,1962-11-09,house,None,N00035934,24,RepJohnKatko,202-225-4042,[u'H4NY24073'],John,M,412649,,True,Katko,None,,None,None,None,Rep.Katko@opencongress.org,ocd-division/country:us/state:ny/cd:24,1620 Longworth House Office Building,,R,202-225-3701,,NY,New York,,2019-01-03,2017-01-03,02264,Rep,RepJohnKatko,152546,https://katko.house.gov,None
88,S001196,1984-07-02,house,None,N00035523,21,RepEliseStefanik,202-226-0621,[u'H4NY21079'],Elise,F,412648,,True,Stefanik,None,,None,None,None,Rep.Stefanik@opencongress.org,ocd-division/country:us/state:ny/cd:21,318 Cannon House Office Building,,R,202-225-4611,,NY,New York,,2019-01-03,2017-01-03,02263,Rep,RepStefanik,152539,https://stefanik.house.gov,None
89,R000602,1965-02-15,house,None,N00035927,4,RepKathleenRice,202-225-5758,[u'H4NY04075'],Kathleen,F,412647,,True,Rice,None,,None,None,None,Rep.Kathleenrice@opencongress.org,ocd-division/country:us/state:ny/cd:4,1508 Longworth House Office Building,,D,202-225-5516,,NY,New York,,2019-01-03,2017-01-03,02262,Rep,RepKathleenRice,127653,http://kathleenrice.house.gov,None
90,Z000017,1980-01-30,house,None,N00029404,1,RepLeeZeldin,202-225-3143,[u'H8NY01148'],Lee,M,412646,,True,Zeldin,None,,None,None,None,Rep.Zeldin@opencongress.org,ocd-division/country:us/state:ny/cd:1,1517 Longworth House Office Building,,R,202-225-3826,,NY,New York,,2019-01-03,2017-01-03,02261,Rep,RepLeeZeldin,,https://zeldin.house.gov,None
91,W000822,1945-02-06,house,None,N00036158,12,RepBonnie,202-225-6025,[u'H4NJ12149'],Bonnie,F,412644,,True,Watson Coleman,None,,None,None,None,Rep.Watsoncoleman@opencongress.org,ocd-division/country:us/state:nj/cd:12,1535 Longworth House Office Building,,D,202-225-5801,,NJ,New Jersey,,2019-01-03,2017-01-03,02259,Rep,RepBonnie,24799,https://watsoncoleman.house.gov,None
92,M001193,1960-10-16,house,None,N00036155,3,CongressmanTomMacArthur,202-225-0778,[u'H4NJ03130'],Tom,M,412643,,True,MacArthur,None,,None,None,None,Rep.Macarthur@opencongress.org,ocd-division/country:us/state:nj/cd:3,506 Cannon House Office Building,,R,202-225-4765,,NJ,New Jersey,,2019-01-03,2017-01-03,02258,Rep,RepTomMacArthur,152113,https://macarthur.house.gov,None
93,R000603,1972-02-16,house,None,N00033527,7,RepRouzer,202-225-5773,[u'H2NC07096'],David,M,412641,,True,Rouzer,None,,None,None,None,Rep.Rouzer@opencongress.org,ocd-division/country:us/state:nc/cd:7,424 Cannon House Office Building,,R,202-225-2731,,NC,North Carolina,,2019-01-03,2017-01-03,02256,Rep,RepDavidRouzer,102964,https://rouzer.house.gov,None
94,E000294,1961-03-03,house,None,N00035440,6,reptomemmer,202-225-6475,[u'H4MN06087'],Tom,M,412639,,True,Emmer,None,,None,None,None,Rep.Emmer@opencongress.org,ocd-division/country:us/state:mn/cd:6,315 Cannon House Office Building,,R,202-225-2331,,MN,Minnesota,,2019-01-03,2017-01-03,02253,Rep,RepTomEmmer,38894,https://emmer.house.gov,None
95,L000581,1954-10-18,house,None,N00034068,14,395759603917487,202-226-2356,[u'H2MI14111'],Brenda,F,412638,,True,Lawrence,None,,None,None,None,Rep.Lawrence@opencongress.org,ocd-division/country:us/state:mi/cd:14,1213 Longworth House Office Building,,D,202-225-5802,,MI,Michigan,,2019-01-03,2017-01-03,02252,Rep,RepLawrence,78851,https://lawrence.house.gov,None
96,D000624,1953-11-23,house,None,N00036149,12,RepDebbieDingell,202-226-0371,[u'H4MI12079'],Debbie,F,412637,,True,Dingell,None,,None,None,None,Rep.Debbiedingell@opencongress.org,ocd-division/country:us/state:mi/cd:12,116 Cannon House Office Building,,D,202-225-4071,,MI,Michigan,,2019-01-03,2017-01-03,02251,Rep,RepDebDingell,152482,https://debbiedingell.house.gov,None
97,T000475,1960-10-16,house,None,N00035607,11,RepDaveTrott,None,[u'H4MI11097'],Dave,M,412636,,True,Trott,None,,None,None,None,Rep.Trott@opencongress.org,ocd-division/country:us/state:mi/cd:11,1722 Longworth House Office Building,,R,202-225-8171,,MI,Michigan,,2019-01-03,2017-01-03,02250,Rep,repdavetrott,152477,https://trott.house.gov,None
98,B001293,1967-03-18,house,None,N00036449,8,RepMikeBishop,202-225-5820,[u'H4MI08135'],Mike,M,412635,,True,Bishop,None,,None,None,None,Rep.Mikebishop@opencongress.org,ocd-division/country:us/state:mi/cd:8,428 Cannon House Office Building,,R,202-225-4872,,MI,Michigan,,2019-01-03,2017-01-03,02249,Rep,RepMikeBishop,20157,https://mikebishop.house.gov,None
99,M001194,1961-05-08,house,None,N00036275,4,RepMoolenaar,202-225-9679,[u'H4MI04126'],John,M,412634,,True,Moolenaar,None,,None,None,None,Rep.Moolenaar@opencongress.org,ocd-division/country:us/state:mi/cd:4,117 Cannon House Office Building,,R,202-225-3561,,MI,Michigan,,2019-01-03,2017-01-03,02248,Rep,RepMoolenaar,37676,https://moolenaar.house.gov,None
100,P000611,1953-11-01,house,None,N00034584,2,RepPoliquin,202-225-2943,"[u'S2ME00158', u'H4ME02234']",Bruce,M,412633,,True,Poliquin,None,,None,None,None,Rep.Poliquin@opencongress.org,ocd-division/country:us/state:me/cd:2,1208 Longworth House Office Building,,R,202-225-6306,,ME,Maine,,2019-01-03,2017-01-03,02247,Rep,RepPoliquin,,https://poliquin.house.gov,None
101,M001196,1978-10-24,house,None,N00035431,6,CongressmanSethMoulton,202-225-5915,[u'H4MA06090'],Seth,M,412632,,True,Moulton,None,,None,None,None,Rep.Moulton@opencongress.org,ocd-division/country:us/state:ma/cd:6,1408 Longworth House Office Building,,D,202-225-8020,,MA,Massachusetts,,2019-01-03,2017-01-03,02246,Rep,teammoulton,146299,http://moulton.house.gov,None
102,G000577,1972-01-31,house,None,N00036135,6,CongressmanGarretGraves,202-225-7313,[u'H4LA06153'],Garret,M,412631,,True,Graves,None,,None,None,None,Rep.Garretgraves@opencongress.org,ocd-division/country:us/state:la/cd:6,430 Cannon House Office Building,,R,202-225-3901,,LA,Louisiana,,2019-01-03,2017-01-03,02245,Rep,RepGarretGraves,155424,https://garretgraves.house.gov,None
103,A000374,1954-09-16,house,None,N00036633,5,CongressmanRalphAbraham,202-225-5639,[u'H4LA05221'],Ralph,M,412630,,True,Abraham,None,,None,None,None,Rep.Abraham@opencongress.org,ocd-division/country:us/state:la/cd:5,417 Cannon House Office Building,,R,202-225-8490,,LA,Louisiana,,2019-01-03,2017-01-03,02244,Rep,RepAbraham,155414,https://abraham.house.gov,None
104,B001295,1960-12-30,house,None,N00035420,12,RepBost,202-225-0285,[u'H4IL12060'],Mike,M,412629,,True,Bost,None,,None,None,None,Rep.Bost@opencongress.org,ocd-division/country:us/state:il/cd:12,1440 Longworth House Office Building,,R,202-225-5661,,IL,Illinois,,2019-01-03,2017-01-03,02243,Rep,RepBost,,https://bost.house.gov,None
105,Y000066,1968-05-11,house,None,N00035509,3,RepDavidYoung,None,"[u'S4IA00103', u'H4IA03115']",David,M,412628,,True,Young,None,,None,None,None,Rep.Davidyoung@opencongress.org,ocd-division/country:us/state:ia/cd:3,240 Cannon House Office Building,,R,202-225-5476,,IA,Iowa,,2019-01-03,2017-01-03,02242,Rep,RepDavidYoung,,https://davidyoung.house.gov,None
106,B001294,1955-04-26,house,None,N00033744,1,congressmanrodblum,None,[u'H2IA01055'],Rod,M,412627,,True,Blum,None,,None,None,None,Rep.Blum@opencongress.org,ocd-division/country:us/state:ia/cd:1,1108 Longworth House Office Building,,R,202-225-2911,,IA,Iowa,,2019-01-03,2017-01-03,02241,Rep,RepRodBlum,,https://blum.house.gov,None
107,A000372,1951-11-07,house,None,N00033720,12,CongressmanRickAllen,202-225-3377,[u'H2GA12121'],Rick,M,412625,,True,Allen,None,,None,None,None,Rep.Allen@opencongress.org,ocd-division/country:us/state:ga/cd:12,426 Cannon House Office Building,,R,202-225-2823,,GA,Georgia,,2019-01-03,2017-01-03,02239,Rep,reprickallen,136062,http://allen.house.gov,None
108,L000583,1963-12-22,house,None,N00035347,11,reploudermilk,202-225-2944,[u'H4GA11061'],Barry,M,412624,,True,Loudermilk,None,,None,None,None,Rep.Loudermilk@opencongress.org,ocd-division/country:us/state:ga/cd:11,329 Cannon House Office Building,,R,202-225-2931,,GA,Georgia,,2019-01-03,2017-01-03,02238,Rep,RepLoudermilk,31618,http://loudermilk.house.gov,None
109,H001071,1960-04-22,house,None,N00032243,10,CongressmanJodyHice,202-226-0776,[u'H0GA07125'],Jody,M,412623,,True,Hice,None,,None,None,None,Rep.Hice@opencongress.org,ocd-division/country:us/state:ga/cd:10,324 Cannon House Office Building,,R,202-225-4101,,GA,Georgia,,2019-01-03,2017-01-03,02237,Rep,congressmanhice,122246,https://hice.house.gov,None
110,C001103,1957-09-06,house,None,N00035346,1,congressmanbuddycarter,202-226-2269,[u'H4GA01039'],Buddy,M,412622,,True,Carter,None,,None,None,None,Rep.Buddycarter@opencongress.org,ocd-division/country:us/state:ga/cd:1,432 Cannon House Office Building,,R,202-225-5831,,GA,Georgia,,2019-01-03,2017-01-03,02236,Rep,RepBuddyCarter,32085,http://buddycarter.house.gov,None
111,C001107,1980-03-01,house,None,N00035403,26,repcurbelo,None,[u'H4FL26038'],Carlos,M,412621,,True,Curbelo,None,,None,None,None,Rep.Curbelo@opencongress.org,ocd-division/country:us/state:fl/cd:26,1404 Longworth House Office Building,,R,202-225-2778,,FL,Florida,,2019-01-03,2017-01-03,02235,Rep,RepCurbelo,137676,http://curbelo.house.gov,None
112,B001297,1959-02-16,house,None,N00030829,4,repkenbuck,202-225-5870,"[u'S0CO00237', u'H4CO04090']",Ken,M,412619,,True,Buck,None,,None,None,None,Rep.Buck@opencongress.org,ocd-division/country:us/state:co/cd:4,1130 Longworth House Office Building,,R,202-225-4676,,CO,Colorado,,2019-01-03,2017-01-03,02233,Rep,RepKenBuck,125319,https://buck.house.gov,None
113,W000820,1962-05-14,house,None,N00035391,45,RepMimiWalters,202-225-9177,[u'H4CA45097'],Mimi,F,412618,,True,Walters,None,,None,None,None,Rep.Walters@opencongress.org,ocd-division/country:us/state:ca/cd:45,215 Cannon House Office Building,,R,202-225-5611,,CA,California,,2019-01-03,2017-01-03,02232,Rep,RepMimiWalters,,https://walters.house.gov,None
114,T000474,1965-04-04,house,None,N00036107,35,RepNormaTorres,202-225-8671,[u'H4CA35031'],Norma,F,412617,,True,Torres,None,,None,None,None,Rep.Torres@opencongress.org,ocd-division/country:us/state:ca/cd:35,1713 Longworth House Office Building,,D,202-225-6161,,CA,California,,2019-01-03,2017-01-03,02231,Rep,NormaJTorres,,https://torres.house.gov,None
115,L000582,1969-03-29,house,None,N00035825,33,RepTedLieu,202-225-4099,[u'H4CA33119'],Ted,M,412616,,True,Lieu,None,,None,None,None,Rep.Lieu@opencongress.org,ocd-division/country:us/state:ca/cd:33,236 Cannon House Office Building,,D,202-225-3976,,CA,California,,2019-01-03,2017-01-03,02230,Rep,RepTedLieu,,https://lieu.house.gov,None
116,A000371,1979-06-19,house,None,N00033997,31,reppeteaguilar,202-226-6962,[u'H2CA31125'],Pete,M,412615,,True,Aguilar,None,,None,None,None,Rep.Aguilar@opencongress.org,ocd-division/country:us/state:ca/cd:31,1223 Longworth House Office Building,,D,202-225-3201,,CA,California,,2019-01-03,2017-01-03,02229,Rep,reppeteaguilar,70114,https://aguilar.house.gov,None
117,K000387,1966-12-17,house,None,N00035820,25,RepresentativeSteveKnight,202-226-0683,[u'H4CA25123'],Steve,M,412614,,True,Knight,None,,None,None,None,Rep.Knight@opencongress.org,ocd-division/country:us/state:ca/cd:25,1023 Longworth House Office Building,,R,202-225-1956,,CA,California,,2019-01-03,2017-01-03,02228,Rep,SteveKnight25,,https://knight.house.gov,None
118,D000623,1952-03-31,house,None,N00030709,11,RepMarkDeSaulnier,202-225-5609,[u'H0CA10073'],Mark,M,412613,,True,DeSaulnier,None,,None,None,None,Rep.Desaulnier@opencongress.org,ocd-division/country:us/state:ca/cd:11,115 Cannon House Office Building,,D,202-225-2095,,CA,California,,2019-01-03,2017-01-03,02227,Rep,RepDeSaulnier,,https://desaulnier.house.gov,None
119,G000574,1979-11-20,house,None,N00036097,7,RepRubenGallego,None,[u'H4AZ07043'],Ruben,M,412612,,True,Gallego,None,,None,None,None,Rep.Rubengallego@opencongress.org,ocd-division/country:us/state:az/cd:7,1218 Longworth House Office Building,,D,202-225-4065,,AZ,Arizona,,2019-01-03,2017-01-03,02226,Rep,RepRubenGallego,,https://rubengallego.house.gov,None
120,M001197,1966-03-22,house,None,N00033982,2,RepMcSally,202-225-0378,[u'H2AZ08102'],Martha,F,412611,,True,McSally,None,,None,None,None,Rep.Mcsally@opencongress.org,ocd-division/country:us/state:az/cd:2,510 Cannon House Office Building,,R,202-225-2542,,AZ,Arizona,,2019-01-03,2017-01-03,02225,Rep,RepMcSally,137299,https://mcsally.house.gov,None
121,W000821,1967-11-18,house,None,N00035527,4,RepWesterman,None,[u'H4AR04048'],Bruce,M,412610,,True,Westerman,None,,None,None,None,Rep.Westerman@opencongress.org,ocd-division/country:us/state:ar/cd:4,130 Cannon House Office Building,,R,202-225-3772,,AR,Arkansas,,2019-01-03,2017-01-03,02224,Rep,RepWesterman,119120,https://westerman.house.gov,None
122,H001072,1956-12-05,house,None,N00035792,2,RepFrenchHill,202-225-5903,[u'H4AR02141'],French,M,412609,,True,Hill,None,,None,None,None,Rep.Hill@opencongress.org,ocd-division/country:us/state:ar/cd:2,1229 Longworth House Office Building,,R,202-225-2506,,AR,Arkansas,,2019-01-03,2017-01-03,02223,Rep,RepFrenchHill,146290,https://hill.house.gov,None
123,P000609,1954-05-14,house,None,N00035691,6,CongressmanGaryPalmer,202-225-2082,[u'H4AL06098'],Gary,M,412608,,True,Palmer,None,,None,None,None,Rep.Palmer@opencongress.org,ocd-division/country:us/state:al/cd:6,330 Cannon House Office Building,,R,202-225-4921,,AL,Alabama,,2019-01-03,2017-01-03,02221,Rep,USRepGaryPalmer,146274,https://palmer.house.gov,None
124,A000370,1946-05-27,house,None,N00035451,12,CongresswomanAdams,202-225-1512,[u'H4NC12100'],Alma,F,412607,,True,Adams,None,,None,None,None,Rep.Adams@opencongress.org,ocd-division/country:us/state:nc/cd:12,222 Cannon House Office Building,,D,202-225-1510,,NC,North Carolina,,2019-01-03,2017-01-03,02201,Rep,RepAdams,5935,http://adams.house.gov,None
125,N000188,1958-12-13,house,None,N00036154,1,DonaldNorcrossNJ,202-225-6583,[u'H4NJ01084'],Donald,M,412606,,True,Norcross,None,,W.,None,None,Rep.Norcross@opencongress.org,ocd-division/country:us/state:nj/cd:1,1531 Longworth House Office Building,,D,202-225-6501,,NJ,New Jersey,,2019-01-03,2017-01-03,02202,Rep,DonaldNorcross,116277,https://norcross.house.gov,None
126,B001290,1964-07-27,house,None,N00036013,7,RepDaveBrat,None,[u'H4VA07143'],David,M,412605,,True,Brat,None,,Alan,None,Dave,Rep.Brat@opencongress.org,ocd-division/country:us/state:va/cd:7,1628 Longworth House Office Building,,R,202-225-2815,,VA,Virginia,,2019-01-03,2017-01-03,02203,Rep,RepDaveBrat,152270,http://brat.house.gov,None
127,B001289,1955-02-16,house,None,N00035380,1,RepByrne,202-225-0562,[u'H4AL01123'],Bradley,M,412601,,True,Byrne,None,,None,None,None,Rep.Byrne@opencongress.org,ocd-division/country:us/state:al/cd:1,119 Cannon House Office Building,,R,202-225-4931,,AL,Alabama,,2019-01-03,2017-01-03,02197,Rep,RepByrne,27584,https://byrne.house.gov,None
